Frequency[MHz];Amplitude RX1[mV] at pwm=100
246.250;1242
246.313;1247
246.375;1245
246.438;1237
246.500;1242
246.563;1245
246.625;1240
246.688;1245
246.750;1245
246.813;1245
246.875;1242
246.938;1235
247.000;1247
247.063;1237
247.125;1235
247.188;1247
247.250;1237
247.313;1245
247.375;1250
247.438;1247
247.500;1245
247.563;1242
247.625;1240
247.688;1245
247.750;1235
247.813;1245
247.875;1250
247.938;1242
248.000;1250
248.063;1245
248.125;1247
248.188;1245
248.250;1247
248.313;1242
248.375;1245
248.438;1252
248.500;1237
248.563;1250
248.625;1252
248.688;1252
248.750;1240
248.813;1250
248.875;1247
248.938;1267
249.000;1262
249.063;1262
249.125;1262
249.188;1257
249.250;1262
249.313;1267
249.375;1267
249.438;1271
249.500;1259
249.563;1254
249.625;1257
249.688;1252
249.750;1245
249.813;1240
249.875;1250
249.938;1247
250.000;1247
250.063;1250
250.125;1245
250.188;1245
250.250;1250
250.313;1254
250.375;1242
250.438;1247
250.500;1250
250.563;1250
250.625;1262
250.688;1267
250.750;1286
250.813;1264
250.875;1274
250.938;1245
251.000;1242
251.063;1257
251.125;1247
251.188;1237
251.250;1242
251.313;1252
251.375;1245
251.438;1252
251.500;1245
251.563;1247
251.625;1247
251.688;1252
251.750;1250
251.813;1254
251.875;1264
251.938;1271
252.000;1259
252.063;1271
252.125;1281
252.188;1284
252.250;1298
252.313;1281
252.375;1271
252.438;1257
252.500;1257
252.563;1237
252.625;1237
252.688;1240
252.750;1242
252.813;1237
252.875;1245
252.938;1240
253.000;1240
253.063;1237
253.125;1237
253.188;1230
253.250;1245
253.313;1240
253.375;1240
253.438;1247
253.500;1262
253.563;1242
253.625;1250
253.688;1252
253.750;1257
253.813;1267
253.875;1279
253.938;1293
254.000;1281
254.063;1271
254.125;1267
254.188;1247
254.250;1242
254.313;1245
254.375;1242
254.438;1232
254.500;1257
254.563;1247
254.625;1245
254.688;1252
254.750;1254
254.813;1240
254.875;1235
254.938;1240
255.000;1245
255.063;1250
255.125;1240
255.188;1240
255.250;1242
255.313;1240
255.375;1247
255.438;1250
255.500;1276
255.563;1291
255.625;1320
255.688;1293
255.750;1289
255.813;1267
255.875;1252
255.938;1247
256.000;1250
256.063;1240
256.125;1240
256.188;1235
256.250;1245
256.313;1247
256.375;1235
256.438;1230
256.500;1242
256.563;1259
256.625;1245
256.688;1247
256.750;1245
256.813;1252
256.875;1252
256.938;1269
257.000;1264
257.063;1262
257.125;1276
257.188;1284
257.250;1274
257.313;1262
257.375;1262
257.438;1247
257.500;1242
257.563;1252
257.625;1242
257.688;1252
257.750;1254
257.813;1250
257.875;1264
257.938;1245
258.000;1250
258.063;1245
258.125;1245
258.188;1242
258.250;1240
258.313;1254
258.375;1250
258.438;1254
258.500;1257
258.563;1259
258.625;1271
258.688;1289
258.750;1286
258.813;1271
258.875;1264
258.938;1254
259.000;1250
259.063;1242
259.125;1242
259.188;1254
259.250;1262
259.313;1293
259.375;1286
259.438;1276
259.500;1276
259.563;1245
259.625;1245
259.688;1242
259.750;1237
259.813;1237
259.875;1245
259.938;1250
260.000;1230
260.063;1247
260.125;1240
260.188;1237
260.250;1235
260.313;1250
260.375;1242
260.438;1242
260.500;1237
260.563;1267
260.625;1257
260.688;1262
260.750;1264
260.813;1252
260.875;1259
260.938;1252
261.000;1240
261.063;1237
261.125;1240
261.188;1245
261.250;1247
261.313;1242
261.375;1247
261.438;1247
261.500;1247
261.563;1242
261.625;1245
261.688;1257
261.750;1267
261.813;1252
261.875;1274
261.938;1293
262.000;1311
262.063;1284
262.125;1284
262.188;1267
262.250;1267
262.313;1284
262.375;1284
262.438;1267
262.500;1271
262.563;1259
262.625;1247
262.688;1247
262.750;1245
262.813;1240
262.875;1232
262.938;1235
263.000;1254
263.063;1247
263.125;1237
263.188;1247
263.250;1235
263.313;1247
263.375;1250
263.438;1240
263.500;1245
263.563;1240
263.625;1257
263.688;1262
263.750;1257
263.813;1269
263.875;1267
263.938;1252
264.000;1257
264.063;1259
264.125;1257
264.188;1245
264.250;1252
264.313;1250
264.375;1240
264.438;1240
264.500;1240
264.563;1245
264.625;1240
264.688;1247
264.750;1257
264.813;1247
264.875;1247
264.938;1250
265.000;1237
265.063;1242
265.125;1237
265.188;1240
265.250;1250
265.313;1245
265.375;1254
265.438;1262
265.500;1259
265.563;1259
265.625;1245
265.688;1245
265.750;1240
265.813;1252
265.875;1237
265.938;1245
266.000;1252
266.063;1247
266.125;1247
266.188;1254
266.250;1257
266.313;1267
266.375;1254
266.438;1259
266.500;1254
266.563;1250
266.625;1245
266.688;1250
266.750;1247
266.813;1250
266.875;1257
266.938;1250
267.000;1259
267.063;1267
267.125;1271
267.188;1264
267.250;1262
267.313;1247
267.375;1247
267.438;1245
267.500;1250
267.563;1240
267.625;1245
267.688;1254
267.750;1250
267.813;1235
267.875;1257
267.938;1254
268.000;1247
268.063;1245
268.125;1240
268.188;1235
268.250;1245
268.313;1254
268.375;1252
268.438;1259
268.500;1267
268.563;1264
268.625;1250
268.688;1245
268.750;1242
268.813;1240
268.875;1242
268.938;1237
269.000;1242
269.063;1242
269.125;1242
269.188;1240
269.250;1245
269.313;1237
269.375;1245
269.438;1245
269.500;1240
269.563;1230
269.625;1250
269.688;1245
269.750;1252
269.813;1259
269.875;1254
269.938;1267
270.000;1286
270.063;1267
270.125;1262
270.188;1252
270.250;1250
270.313;1252
270.375;1247
270.438;1250
270.500;1242
270.563;1250
270.625;1242
270.688;1252
270.750;1245
270.813;1242
270.875;1235
270.938;1235
271.000;1242
271.063;1245
271.125;1247
271.188;1247
271.250;1245
271.313;1235
271.375;1252
271.438;1250
271.500;1254
271.563;1240
271.625;1247
271.688;1242
271.750;1247
271.813;1235
271.875;1242
271.938;1235
272.000;1247
272.063;1252
272.125;1247
272.188;1245
272.250;1240
272.313;1247
272.375;1240
272.438;1247
272.500;1240
272.563;1245
272.625;1237
272.688;1237
272.750;1242
272.813;1250
272.875;1247
272.938;1254
273.000;1247
273.063;1245
273.125;1257
273.188;1242
273.250;1250
273.313;1250
273.375;1250
273.438;1252
273.500;1252
273.563;1252
273.625;1237
273.688;1242
273.750;1240
273.813;1254
273.875;1250
273.938;1242
274.000;1245
274.063;1247
274.125;1240
274.188;1240
274.250;1252
274.313;1240
274.375;1247
274.438;1230
274.500;1262
274.563;1237
274.625;1240
274.688;1250
274.750;1242
274.813;1237
274.875;1247
274.938;1232
275.000;1242
275.063;1237
275.125;1250
275.188;1245
275.250;1232
275.313;1240
275.375;1252
275.438;1237
275.500;1242
275.563;1257
275.625;1242
275.688;1245
275.750;1250
275.813;1240
275.875;1235
275.938;1237
276.000;1245
276.063;1252
276.125;1240
276.188;1240
276.250;1250
276.313;1240
276.375;1247
276.438;1250
276.500;1250
276.563;1252
276.625;1247
276.688;1242
276.750;1245
276.813;1242
276.875;1242
276.938;1254
277.000;1237
277.063;1235
277.125;1247
277.188;1232
277.250;1237
277.313;1254
277.375;1257
277.438;1240
277.500;1242
277.563;1245
277.625;1247
277.688;1245
277.750;1247
277.813;1247
277.875;1245
277.938;1247
278.000;1254
278.063;1240
278.125;1245
278.188;1245
278.250;1245
278.313;1235
278.375;1240
278.438;1240
278.500;1242
278.563;1250
278.625;1240
278.688;1252
278.750;1242
278.813;1242
278.875;1250
278.938;1235
279.000;1242
279.063;1245
279.125;1250
279.188;1242
279.250;1235
279.313;1250
279.375;1259
279.438;1235
279.500;1237
279.563;1240
279.625;1247
279.688;1245
279.750;1240
279.813;1235
279.875;1254
279.938;1250
280.000;1245
280.063;1242
280.125;1254
280.188;1257
280.250;1262
280.313;1269
280.375;1254
280.438;1254
280.500;1259
280.563;1237
280.625;1240
280.688;1240
280.750;1237
280.813;1250
280.875;1240
280.938;1235
281.000;1230
281.063;1250
281.125;1250
281.188;1242
281.250;1242
281.313;1252
281.375;1247
281.438;1245
281.500;1240
281.563;1237
281.625;1247
281.688;1240
281.750;1257
281.813;1250
281.875;1252
281.938;1250
282.000;1235
282.063;1240
282.125;1245
282.188;1254
282.250;1250
282.313;1242
282.375;1240
282.438;1245
282.500;1247
282.563;1245
282.625;1245
282.688;1252
282.750;1245
282.813;1245
282.875;1250
282.938;1245
283.000;1245
283.063;1242
283.125;1245
283.188;1245
283.250;1257
283.313;1242
283.375;1235
283.438;1247
283.500;1250
283.563;1247
283.625;1237
283.688;1242
283.750;1235
283.813;1240
283.875;1242
283.938;1235
284.000;1247
284.063;1250
284.125;1242
284.188;1252
284.250;1247
284.313;1250
284.375;1237
284.438;1250
284.500;1237
284.563;1245
284.625;1235
284.688;1242
284.750;1237
284.813;1242
284.875;1237
284.938;1245
285.000;1250
285.063;1245
285.125;1247
285.188;1232
285.250;1250
285.313;1254
285.375;1245
285.438;1247
285.500;1237
285.563;1235
285.625;1245
285.688;1242
285.750;1240
285.813;1245
285.875;1240
285.938;1240
286.000;1250
286.063;1240
286.125;1237
286.188;1257
286.250;1250
286.313;1240
286.375;1250
286.438;1245
286.500;1240
286.563;1247
286.625;1237
286.688;1252
286.750;1237
286.813;1242
286.875;1240
286.938;1242
287.000;1240
287.063;1250
287.125;1242
287.188;1250
287.250;1245
287.313;1250
287.375;1240
287.438;1250
287.500;1247
287.563;1250
287.625;1245
287.688;1232
287.750;1245
287.813;1247
287.875;1245
287.938;1245
288.000;1247
288.063;1254
288.125;1259
288.188;1252
288.250;1247
288.313;1245
288.375;1235
288.438;1259
288.500;1245
288.563;1240
288.625;1247
288.688;1247
288.750;1237
288.813;1240
288.875;1247
288.938;1240
289.000;1250
289.063;1235
289.125;1232
289.188;1235
289.250;1240
289.313;1250
289.375;1242
289.438;1245
289.500;1254
289.563;1237
289.625;1240
289.688;1247
289.750;1242
289.813;1242
289.875;1245
289.938;1235
290.000;1259
290.063;1240
290.125;1230
290.188;1257
290.250;1245
290.313;1237
290.375;1257
290.438;1245
290.500;1247
290.563;1242
290.625;1242
290.688;1242
290.750;1250
290.813;1240
290.875;1250
290.938;1250
291.000;1245
291.063;1245
291.125;1230
291.188;1240
291.250;1252
291.313;1247
291.375;1240
291.438;1257
291.500;1235
291.563;1250
291.625;1240
291.688;1242
291.750;1250
291.813;1242
291.875;1242
291.938;1252
292.000;1247
292.063;1245
292.125;1252
292.188;1252
292.250;1235
292.313;1247
292.375;1247
292.438;1245
292.500;1250
292.563;1250
292.625;1242
292.688;1245
292.750;1240
292.813;1247
292.875;1240
292.938;1242
293.000;1242
293.063;1242
293.125;1237
293.188;1245
293.250;1245
293.313;1242
293.375;1237
293.438;1232
293.500;1250
293.563;1250
293.625;1245
293.688;1250
293.750;1237
293.813;1237
293.875;1257
293.938;1245
294.000;1247
294.063;1257
294.125;1247
294.188;1254
294.250;1247
294.313;1237
294.375;1257
294.438;1245
294.500;1250
294.563;1250
294.625;1242
294.688;1245
294.750;1240
294.813;1247
294.875;1235
294.938;1257
295.000;1252
295.063;1242
295.125;1240
295.188;1247
295.250;1250
295.313;1247
295.375;1235
295.438;1252
295.500;1250
295.563;1242
295.625;1240
295.688;1237
295.750;1245
295.813;1250
295.875;1262
295.938;1252
296.000;1247
296.063;1262
296.125;1252
296.188;1247
296.250;1252
296.313;1242
296.375;1240
296.438;1240
296.500;1237
296.563;1240
296.625;1237
296.688;1245
296.750;1237
296.813;1240
296.875;1247
296.938;1242
297.000;1237
297.063;1235
297.125;1242
297.188;1245
297.250;1242
297.313;1245
297.375;1245
297.438;1247
297.500;1247
297.563;1247
297.625;1245
297.688;1237
297.750;1232
297.813;1237
297.875;1237
297.938;1235
298.000;1240
298.063;1242
298.125;1250
298.188;1245
298.250;1242
298.313;1245
298.375;1245
298.438;1245
298.500;1240
298.563;1242
298.625;1254
298.688;1240
298.750;1245
298.813;1247
298.875;1245
298.938;1235
299.000;1245
299.063;1237
299.125;1247
299.188;1242
299.250;1242
299.313;1242
299.375;1245
299.438;1240
299.500;1245
299.563;1247
299.625;1237
299.688;1242
299.750;1237
299.813;1250
299.875;1245
299.938;1254
300.000;1245
300.063;1235
300.125;1254
300.188;1250
300.250;1245
300.313;1237
300.375;1250
300.438;1235
300.500;1250
300.563;1240
300.625;1247
300.688;1240
300.750;1245
300.813;1250
300.875;1240
300.938;1245
301.000;1247
301.063;1250
301.125;1247
301.188;1259
301.250;1247
301.313;1237
301.375;1245
301.438;1242
301.500;1247
301.563;1252
301.625;1240
301.688;1242
301.750;1247
301.813;1242
301.875;1240
301.938;1242
302.000;1245
302.063;1247
302.125;1250
302.188;1235
302.250;1250
302.313;1247
302.375;1242
302.438;1240
302.500;1245
302.563;1245
302.625;1230
302.688;1242
302.750;1250
302.813;1237
302.875;1232
302.938;1245
303.000;1247
303.063;1232
303.125;1245
303.188;1237
303.250;1259
303.313;1242
303.375;1252
303.438;1262
303.500;1250
303.563;1250
303.625;1235
303.688;1235
303.750;1247
303.813;1240
303.875;1237
303.938;1250
304.000;1254
304.063;1242
304.125;1250
304.188;1250
304.250;1245
304.313;1245
304.375;1252
304.438;1250
304.500;1250
304.563;1250
304.625;1247
304.688;1240
304.750;1232
304.813;1242
304.875;1247
304.938;1245
305.000;1242
305.063;1245
305.125;1232
305.188;1242
305.250;1237
305.313;1240
305.375;1252
305.438;1242
305.500;1240
305.563;1245
305.625;1237
305.688;1245
305.750;1245
305.813;1252
305.875;1230
305.938;1245
306.000;1247
306.063;1262
306.125;1257
306.188;1257
306.250;1247
306.313;1242
306.375;1245
306.438;1245
306.500;1240
306.563;1240
306.625;1247
306.688;1250
306.750;1240
306.813;1254
306.875;1252
306.938;1250
307.000;1245
307.063;1250
307.125;1245
307.188;1247
307.250;1237
307.313;1228
307.375;1240
307.438;1245
307.500;1240
307.563;1245
307.625;1242
307.688;1245
307.750;1247
307.813;1245
307.875;1245
307.938;1240
308.000;1250
308.063;1245
308.125;1252
308.188;1245
308.250;1259
308.313;1235
308.375;1242
308.438;1247
308.500;1247
308.563;1250
308.625;1252
308.688;1257
308.750;1252
308.813;1245
308.875;1250
308.938;1235
309.000;1237
309.063;1242
309.125;1240
309.188;1242
309.250;1230
309.313;1237
309.375;1242
309.438;1247
309.500;1245
309.563;1242
309.625;1240
309.688;1232
309.750;1247
309.813;1240
309.875;1240
309.938;1250
310.000;1252
310.063;1250
310.125;1237
310.188;1240
310.250;1230
310.313;1240
310.375;1252
310.438;1252
310.500;1247
310.563;1250
310.625;1240
310.688;1245
310.750;1237
310.813;1250
310.875;1245
310.938;1242
311.000;1242
311.063;1247
311.125;1240
311.188;1257
311.250;1245
311.313;1254
311.375;1254
311.438;1247
311.500;1250
311.563;1247
311.625;1247
311.688;1240
311.750;1237
311.813;1245
311.875;1240
311.938;1250
312.000;1245
312.063;1250
312.125;1237
312.188;1252
312.250;1237
312.313;1247
312.375;1230
312.438;1235
312.500;1245
312.563;1247
312.625;1242
312.688;1232
312.750;1237
312.813;1257
312.875;1235
312.938;1230
313.000;1247
313.063;1245
313.125;1242
313.188;1247
313.250;1250
313.313;1247
313.375;1254
313.438;1245
313.500;1242
313.563;1250
313.625;1245
313.688;1250
313.750;1240
313.813;1245
313.875;1242
313.938;1240
314.000;1252
314.063;1242
314.125;1247
314.188;1237
314.250;1237
314.313;1242
314.375;1235
314.438;1250
314.500;1245
314.563;1242
314.625;1247
314.688;1242
314.750;1245
314.813;1252
314.875;1250
314.938;1235
315.000;1240
315.063;1245
315.125;1247
315.188;1245
315.250;1247
315.313;1245
315.375;1237
315.438;1237
315.500;1245
315.563;1247
315.625;1242
315.688;1245
315.750;1232
315.813;1245
315.875;1237
315.938;1240
316.000;1240
316.063;1247
316.125;1240
316.188;1242
316.250;1242
316.313;1247
316.375;1247
316.438;1247
316.500;1235
316.563;1240
316.625;1252
316.688;1240
316.750;1240
316.813;1252
316.875;1240
316.938;1250
317.000;1240
317.063;1245
317.125;1240
317.188;1250
317.250;1245
317.313;1247
317.375;1247
317.438;1235
317.500;1247
317.563;1242
317.625;1250
317.688;1250
317.750;1247
317.813;1232
317.875;1250
317.938;1247
318.000;1250
318.063;1247
318.125;1232
318.188;1242
318.250;1245
318.313;1235
318.375;1242
318.438;1240
318.500;1245
318.563;1242
318.625;1247
318.688;1254
318.750;1247
318.813;1240
318.875;1250
318.938;1245
319.000;1245
319.063;1240
319.125;1237
319.188;1247
319.250;1242
319.313;1240
319.375;1245
319.438;1245
319.500;1250
319.563;1242
319.625;1240
319.688;1247
319.750;1242
319.813;1247
319.875;1247
319.938;1293
320.000;1330
320.063;1418
320.125;1342
320.188;1320
320.250;1308
320.313;1245
320.375;1240
320.438;1245
320.500;1245
320.563;1240
320.625;1245
320.688;1240
320.750;1235
320.813;1245
320.875;1257
320.938;1247
321.000;1250
321.063;1237
321.125;1247
321.188;1237
321.250;1250
321.313;1245
321.375;1242
321.438;1245
321.500;1237
321.563;1245
321.625;1237
321.688;1230
321.750;1242
321.813;1232
321.875;1240
321.938;1245
322.000;1245
322.063;1250
322.125;1242
322.188;1242
322.250;1247
322.313;1237
322.375;1247
322.438;1245
322.500;1230
322.563;1242
322.625;1250
322.688;1240
322.750;1240
322.813;1232
322.875;1250
322.938;1237
323.000;1237
323.063;1240
323.125;1254
323.188;1252
323.250;1254
323.313;1240
323.375;1245
323.438;1245
323.500;1245
323.563;1245
323.625;1240
323.688;1235
323.750;1230
323.813;1250
323.875;1245
323.938;1240
324.000;1250
324.063;1240
324.125;1242
324.188;1240
324.250;1247
324.313;1240
324.375;1237
324.438;1247
324.500;1242
324.563;1252
324.625;1232
324.688;1247
324.750;1245
324.813;1240
324.875;1252
324.938;1240
325.000;1237
325.063;1240
325.125;1252
325.188;1252
325.250;1247
325.313;1242
325.375;1247
325.438;1250
325.500;1240
325.563;1242
325.625;1240
325.688;1240
325.750;1235
325.813;1237
325.875;1245
325.938;1269
326.000;1281
326.063;1296
326.125;1352
326.188;1293
326.250;1318
326.313;1254
326.375;1242
326.438;1237
326.500;1242
326.563;1228
326.625;1247
326.688;1240
326.750;1250
326.813;1242
326.875;1247
326.938;1237
327.000;1247
327.063;1240
327.125;1247
327.188;1250
327.250;1247
327.313;1245
327.375;1250
327.438;1247
327.500;1247
327.563;1240
327.625;1237
327.688;1240
327.750;1235
327.813;1240
327.875;1250
327.938;1242
328.000;1242
328.063;1245
328.125;1245
328.188;1245
328.250;1240
328.313;1232
328.375;1237
328.438;1245
328.500;1245
328.563;1245
328.625;1242
328.688;1250
328.750;1240
328.813;1235
328.875;1242
328.938;1242
329.000;1237
329.063;1252
329.125;1242
329.188;1252
329.250;1237
329.313;1235
329.375;1245
329.438;1245
329.500;1250
329.563;1242
329.625;1245
329.688;1250
329.750;1252
329.813;1237
329.875;1240
329.938;1235
330.000;1247
330.063;1242
330.125;1250
330.188;1242
330.250;1242
330.313;1240
330.375;1245
330.438;1245
330.500;1237
330.563;1250
330.625;1240
330.688;1235
330.750;1247
330.813;1240
330.875;1250
330.938;1240
331.000;1252
331.063;1250
331.125;1240
331.188;1237
331.250;1245
331.313;1237
331.375;1254
331.438;1250
331.500;1252
331.563;1245
331.625;1245
331.688;1240
331.750;1245
331.813;1247
331.875;1245
331.938;1247
332.000;1242
332.063;1240
332.125;1247
332.188;1240
332.250;1235
332.313;1245
332.375;1242
332.438;1240
332.500;1250
332.563;1240
332.625;1237
332.688;1247
332.750;1245
332.813;1245
332.875;1247
332.938;1250
333.000;1235
333.063;1252
333.125;1240
333.188;1242
333.250;1245
333.313;1247
333.375;1237
333.438;1235
333.500;1242
333.563;1242
333.625;1245
333.688;1240
333.750;1240
333.813;1250
333.875;1247
333.938;1245
334.000;1242
334.063;1242
334.125;1252
334.188;1245
334.250;1245
334.313;1245
334.375;1247
334.438;1252
334.500;1254
334.563;1250
334.625;1235
334.688;1250
334.750;1235
334.813;1240
334.875;1235
334.938;1242
335.000;1245
335.063;1240
335.125;1245
335.188;1242
335.250;1247
335.313;1245
335.375;1250
335.438;1242
335.500;1247
335.563;1245
335.625;1242
335.688;1247
335.750;1247
335.813;1250
335.875;1250
335.938;1232
336.000;1240
336.063;1250
336.125;1247
336.188;1250
336.250;1252
336.313;1242
336.375;1242
336.438;1257
336.500;1240
336.563;1240
336.625;1240
336.688;1245
336.750;1257
336.813;1247
336.875;1235
336.938;1257
337.000;1250
337.063;1247
337.125;1242
337.188;1232
337.250;1247
337.313;1247
337.375;1237
337.438;1245
337.500;1235
337.563;1242
337.625;1245
337.688;1242
337.750;1237
337.813;1247
337.875;1250
337.938;1250
338.000;1237
338.063;1250
338.125;1247
338.188;1247
338.250;1237
338.313;1247
338.375;1247
338.438;1245
338.500;1252
338.563;1247
338.625;1245
338.688;1242
338.750;1250
338.813;1237
338.875;1242
338.938;1257
339.000;1237
339.063;1247
339.125;1247
339.188;1245
339.250;1252
339.313;1254
339.375;1245
339.438;1245
339.500;1240
339.563;1237
339.625;1237
339.688;1245
339.750;1240
339.813;1247
339.875;1252
339.938;1250
340.000;1247
340.063;1245
340.125;1242
340.188;1230
340.250;1250
340.313;1245
340.375;1235
340.438;1240
340.500;1245
340.563;1242
340.625;1237
340.688;1237
340.750;1247
340.813;1245
340.875;1245
340.938;1250
341.000;1242
341.063;1235
341.125;1242
341.188;1242
341.250;1240
341.313;1240
341.375;1240
341.438;1242
341.500;1247
341.563;1242
341.625;1250
341.688;1242
341.750;1247
341.813;1242
341.875;1250
341.938;1232
342.000;1250
342.063;1242
342.125;1242
342.188;1240
342.250;1252
342.313;1250
342.375;1247
342.438;1242
342.500;1242
342.563;1245
342.625;1242
342.688;1245
342.750;1235
342.813;1240
342.875;1237
342.938;1247
343.000;1254
343.063;1245
343.125;1242
343.188;1254
343.250;1252
343.313;1259
343.375;1245
343.438;1252
343.500;1252
343.563;1250
343.625;1250
343.688;1250
343.750;1242
343.813;1237
343.875;1247
343.938;1245
344.000;1245
344.063;1257
344.125;1254
344.188;1245
344.250;1242
344.313;1252
344.375;1250
344.438;1240
344.500;1242
344.563;1245
344.625;1247
344.688;1252
344.750;1245
344.813;1237
344.875;1250
344.938;1237
345.000;1237
345.063;1252
345.125;1252
345.188;1250
345.250;1252
345.313;1245
345.375;1247
345.438;1242
345.500;1252
345.563;1257
345.625;1257
345.688;1235
345.750;1250
345.813;1237
345.875;1235
345.938;1242
346.000;1250
346.063;1242
346.125;1252
346.188;1240
346.250;1252
346.313;1247
346.375;1240
346.438;1247
346.500;1242
346.563;1237
346.625;1245
346.688;1245
346.750;1240
346.813;1247
346.875;1250
346.938;1240
347.000;1250
347.063;1250
347.125;1235
347.188;1240
347.250;1250
347.313;1245
347.375;1245
347.438;1247
347.500;1247
347.563;1247
347.625;1245
347.688;1240
347.750;1245
347.813;1247
347.875;1257
347.938;1250
348.000;1247
348.063;1252
348.125;1245
348.188;1254
348.250;1259
348.313;1245
348.375;1242
348.438;1252
348.500;1252
348.563;1250
348.625;1252
348.688;1259
348.750;1237
348.813;1232
348.875;1252
348.938;1245
349.000;1242
349.063;1250
349.125;1245
349.188;1235
349.250;1245
349.313;1242
349.375;1254
349.438;1245
349.500;1245
349.563;1240
349.625;1242
349.688;1242
349.750;1237
349.813;1240
349.875;1237
349.938;1245
350.000;1240
350.063;1252
350.125;1250
350.188;1237
350.250;1250
350.313;1247
350.375;1237
350.438;1242
350.500;1247
350.563;1254
350.625;1245
350.688;1240
350.750;1247
350.813;1250
350.875;1232
350.938;1250
351.000;1235
351.063;1245
351.125;1245
351.188;1254
351.250;1240
351.313;1252
351.375;1250
351.438;1245
351.500;1240
351.563;1240
351.625;1245
351.688;1245
351.750;1247
351.813;1242
351.875;1247
351.938;1240
352.000;1250
352.063;1242
352.125;1242
352.188;1252
352.250;1235
352.313;1240
352.375;1245
352.438;1250
352.500;1240
352.563;1247
352.625;1247
352.688;1242
352.750;1242
352.813;1235
352.875;1250
352.938;1250
353.000;1242
353.063;1250
353.125;1242
353.188;1235
353.250;1250
353.313;1250
353.375;1247
353.438;1245
353.500;1242
353.563;1245
353.625;1247
353.688;1247
353.750;1250
353.813;1245
353.875;1252
353.938;1242
354.000;1232
354.063;1250
354.125;1242
354.188;1237
354.250;1245
354.313;1247
354.375;1242
354.438;1245
354.500;1235
354.563;1242
354.625;1247
354.688;1250
354.750;1247
354.813;1250
354.875;1242
354.938;1242
355.000;1245
355.063;1242
355.125;1250
355.188;1245
355.250;1254
355.313;1245
355.375;1245
355.438;1237
355.500;1247
355.563;1252
355.625;1250
355.688;1245
355.750;1252
355.813;1250
355.875;1237
355.938;1250
356.000;1237
356.063;1245
356.125;1242
356.188;1250
356.250;1252
356.313;1247
356.375;1237
356.438;1252
356.500;1254
356.563;1240
356.625;1250
356.688;1247
356.750;1252
356.813;1240
356.875;1242
356.938;1245
357.000;1242
357.063;1254
357.125;1247
357.188;1242
357.250;1245
357.313;1232
357.375;1237
357.438;1242
357.500;1245
357.563;1237
357.625;1242
357.688;1247
357.750;1250
357.813;1242
357.875;1252
357.938;1250
358.000;1250
358.063;1245
358.125;1245
358.188;1242
358.250;1250
358.313;1242
358.375;1240
358.438;1242
358.500;1245
358.563;1247
358.625;1250
358.688;1250
358.750;1247
358.813;1242
358.875;1247
358.938;1237
359.000;1245
359.063;1252
359.125;1247
359.188;1245
359.250;1254
359.313;1274
359.375;1293
359.438;1291
359.500;1235
359.563;1247
359.625;1242
359.688;1247
359.750;1232
359.813;1245
359.875;1237
359.938;1247
360.000;1250
360.063;1254
360.125;1242
360.188;1245
360.250;1240
360.313;1242
360.375;1245
360.438;1240
360.500;1240
360.563;1242
360.625;1242
360.688;1235
360.750;1247
360.813;1247
360.875;1252
360.938;1264
361.000;1306
361.063;1354
361.125;1398
361.188;1352
361.250;1342
361.313;1306
361.375;1262
361.438;1247
361.500;1237
361.563;1252
361.625;1252
361.688;1257
361.750;1254
361.813;1242
361.875;1254
361.938;1254
362.000;1242
362.063;1240
362.125;1247
362.188;1254
362.250;1240
362.313;1250
362.375;1237
362.438;1247
362.500;1240
362.563;1252
362.625;1257
362.688;1235
362.750;1245
362.813;1242
362.875;1247
362.938;1257
363.000;1242
363.063;1250
363.125;1257
363.188;1254
363.250;1252
363.313;1254
363.375;1247
363.438;1245
363.500;1250
363.563;1250
363.625;1247
363.688;1254
363.750;1254
363.813;1245
363.875;1254
363.938;1242
364.000;1247
364.063;1245
364.125;1250
364.188;1250
364.250;1242
364.313;1242
364.375;1240
364.438;1240
364.500;1254
364.563;1252
364.625;1252
364.688;1247
364.750;1242
364.813;1252
364.875;1252
364.938;1250
365.000;1235
365.063;1245
365.125;1247
365.188;1242
365.250;1240
365.313;1250
365.375;1250
365.438;1247
365.500;1245
365.563;1250
365.625;1245
365.688;1252
365.750;1252
365.813;1247
365.875;1242
365.938;1247
366.000;1247
366.063;1245
366.125;1235
366.188;1242
366.250;1257
366.313;1247
366.375;1250
366.438;1250
366.500;1252
366.563;1245
366.625;1242
366.688;1245
366.750;1250
366.813;1245
366.875;1235
366.938;1247
367.000;1252
367.063;1252
367.125;1250
367.188;1254
367.250;1242
367.313;1252
367.375;1245
367.438;1247
367.500;1245
367.563;1250
367.625;1252
367.688;1254
367.750;1250
367.813;1250
367.875;1247
367.938;1247
368.000;1247
368.063;1250
368.125;1259
368.188;1245
368.250;1240
368.313;1232
368.375;1247
368.438;1247
368.500;1247
368.563;1240
368.625;1240
368.688;1245
368.750;1252
368.813;1250
368.875;1240
368.938;1250
369.000;1250
369.063;1245
369.125;1254
369.188;1245
369.250;1247
369.313;1250
369.375;1245
369.438;1250
369.500;1247
369.563;1250
369.625;1240
369.688;1254
369.750;1237
369.813;1240
369.875;1247
369.938;1245
370.000;1250
370.063;1240
370.125;1245
370.188;1250
370.250;1257
370.313;1240
370.375;1237
370.438;1250
370.500;1250
370.563;1245
370.625;1247
370.688;1247
370.750;1250
370.813;1240
370.875;1252
370.938;1237
