Frequency[MHz];Amplitude RX1[mV] at pwm=100
129.125;832
129.188;834
129.250;825
129.313;827
129.375;832
129.438;825
129.500;830
129.563;830
129.625;830
129.688;827
129.750;834
129.813;834
129.875;830
129.938;830
130.000;842
130.063;832
130.125;827
130.188;834
130.250;825
130.313;830
130.375;837
130.438;859
130.500;866
130.563;869
130.625;878
130.688;878
130.750;913
130.813;920
130.875;952
130.938;922
131.000;932
131.063;871
131.125;825
131.188;825
131.250;827
131.313;817
131.375;822
131.438;825
131.500;817
131.563;820
131.625;832
131.688;817
131.750;817
131.813;827
131.875;810
131.938;812
132.000;812
132.063;815
132.125;815
132.188;810
132.250;817
132.313;815
132.375;815
132.438;815
132.500;808
132.563;820
132.625;915
132.688;988
132.750;1030
132.813;1013
132.875;986
132.938;964
133.000;881
133.063;834
133.125;820
133.188;822
133.250;830
133.313;834
133.375;832
133.438;834
133.500;822
133.563;817
133.625;830
133.688;817
133.750;834
133.813;1015
133.875;1103
133.938;1152
134.000;1140
134.063;1113
134.125;1071
134.188;942
134.250;849
134.313;825
134.375;808
134.438;825
134.500;817
134.563;820
134.625;832
134.688;817
134.750;820
134.813;825
134.875;825
134.938;817
135.000;822
135.063;827
135.125;822
135.188;827
135.250;825
135.313;820
135.375;822
135.438;837
135.500;827
135.563;827
135.625;834
135.688;827
135.750;822
135.813;830
135.875;830
135.938;830
136.000;834
136.063;834
136.125;827
136.188;825
136.250;832
136.313;827
136.375;822
136.438;832
136.500;830
136.563;825
136.625;827
136.688;827
136.750;825
136.813;827
136.875;827
136.938;830
137.000;825
137.063;834
137.125;820
137.188;827
137.250;830
137.313;830
137.375;817
137.438;837
137.500;832
137.563;903
137.625;1035
137.688;1079
137.750;1086
137.813;1047
137.875;1032
137.938;935
138.000;852
138.063;837
138.125;817
138.188;820
138.250;822
138.313;808
138.375;812
138.438;827
138.500;815
138.563;817
138.625;820
138.688;820
138.750;810
138.813;827
138.875;832
138.938;817
139.000;822
139.063;837
139.125;822
139.188;820
139.250;822
139.313;815
139.375;810
139.438;822
139.500;817
139.563;822
139.625;822
139.688;820
139.750;820
139.813;817
139.875;832
139.938;825
140.000;827
140.063;842
140.125;834
140.188;827
140.250;830
140.313;810
140.375;825
140.438;812
140.500;820
140.563;825
140.625;827
140.688;834
140.750;830
140.813;830
140.875;832
140.938;827
141.000;820
141.063;832
141.125;825
141.188;825
141.250;830
141.313;822
141.375;815
141.438;825
141.500;820
141.563;825
141.625;825
141.688;825
141.750;820
141.813;820
141.875;832
141.938;822
142.000;825
142.063;837
142.125;827
142.188;815
142.250;827
142.313;830
142.375;817
142.438;837
142.500;830
142.563;825
142.625;827
142.688;834
142.750;825
142.813;830
142.875;834
142.938;827
143.000;825
143.063;832
143.125;825
143.188;817
143.250;822
143.313;827
143.375;820
143.438;822
143.500;827
143.563;817
143.625;822
143.688;861
143.750;891
143.813;913
143.875;913
143.938;900
144.000;871
144.063;842
144.125;827
144.188;822
144.250;832
144.313;822
144.375;812
144.438;820
144.500;822
144.563;820
144.625;817
144.688;830
144.750;825
144.813;830
144.875;825
144.938;827
145.000;817
145.063;827
145.125;827
145.188;817
145.250;827
145.313;822
145.375;817
145.438;820
145.500;830
145.563;825
145.625;820
145.688;825
145.750;822
145.813;825
145.875;825
145.938;839
146.000;891
146.063;827
146.125;832
146.188;827
146.250;822
146.313;820
