Frequency[MHz];Amplitude RX1[mV] at pwm=120
135.375;1403
135.438;1394
135.500;1452
135.563;1477
135.625;1469
135.688;1445
135.750;1413
135.813;1394
135.875;1357
135.938;1350
136.000;1345
136.063;1345
136.125;1347
136.188;1345
136.250;1359
136.313;1362
136.375;1347
136.438;1337
136.500;1323
136.563;1318
136.625;1320
136.688;1320
136.750;1313
136.813;1318
136.875;1313
136.938;1311
137.000;1323
137.063;1384
137.125;1403
137.188;1445
137.250;1437
137.313;1430
137.375;1567
137.438;1596
137.500;1699
137.563;1706
137.625;1726
137.688;1660
137.750;1640
137.813;1557
137.875;1538
137.938;1552
138.000;1538
138.063;1477
138.125;1455
138.188;1401
138.250;1376
138.313;1379
138.375;1367
138.438;1367
138.500;1352
138.563;1342
138.625;1323
138.688;1318
138.750;1320
138.813;1313
138.875;1328
138.938;1325
139.000;1333
139.063;1325
139.125;1318
139.188;1313
139.250;1313
139.313;1306
139.375;1313
139.438;1435
139.500;1560
139.563;1625
139.625;1591
139.688;1533
139.750;1518
139.813;1398
139.875;1330
139.938;1411
140.000;1735
140.063;1848
140.125;1916
140.188;1870
140.250;1818
140.313;1794
140.375;1623
140.438;1428
140.500;1364
140.563;1350
140.625;1333
140.688;1335
140.750;1340
140.813;1340
140.875;1328
140.938;1320
141.000;1308
141.063;1293
141.125;1296
141.188;1289
141.250;1291
141.313;1286
141.375;1291
141.438;1279
141.500;1279
141.563;1379
141.625;1354
141.688;1530
141.750;1591
141.813;1577
141.875;1638
141.938;1599
142.000;1577
142.063;1403
142.125;1335
142.188;1335
142.250;1313
142.313;1301
142.375;1303
142.438;1379
142.500;1459
142.563;1496
142.625;1484
142.688;1440
142.750;1408
142.813;1345
142.875;1391
142.938;1450
143.000;1462
143.063;1511
143.125;1545
143.188;1530
143.250;1469
143.313;1455
143.375;1354
143.438;1303
143.500;1293
143.563;1281
143.625;1308
143.688;1323
143.750;1342
143.813;1362
143.875;1354
143.938;1325
144.000;1320
144.063;1428
144.125;1435
144.188;1486
144.250;1430
144.313;1396
144.375;1374
144.438;1335
144.500;1352
144.563;1362
144.625;1333
144.688;1333
144.750;1342
144.813;1328
144.875;1330
144.938;1303
145.000;1281
145.063;1267
145.125;1271
145.188;1264
145.250;1267
145.313;1276
145.375;1271
145.438;1271
145.500;1279
145.563;1296
145.625;1315
145.688;1318
145.750;1308
145.813;1320
145.875;1303
145.938;1291
146.000;1281
146.063;1286
146.125;1298
146.188;1313
146.250;1315
146.313;1337
146.375;1347
146.438;1437
146.500;1542
146.563;1599
146.625;1589
146.688;1520
146.750;1508
146.813;1406
146.875;1333
146.938;1308
147.000;1293
147.063;1318
147.125;1328
147.188;1347
147.250;1318
147.313;1311
147.375;1293
147.438;1286
147.500;1313
147.563;1320
147.625;1318
147.688;1328
147.750;1301
147.813;1308
147.875;1286
147.938;1298
148.000;1313
148.063;1311
148.125;1303
148.188;1301
148.250;1298
148.313;1306
148.375;1284
148.438;1284
148.500;1301
148.563;1313
148.625;1318
148.688;1340
148.750;1315
148.813;1308
148.875;1308
148.938;1301
149.000;1333
149.063;1347
149.125;1328
149.188;1311
149.250;1318
149.313;1296
149.375;1291
149.438;1279
149.500;1296
149.563;1291
149.625;1289
149.688;1352
149.750;1362
149.813;1369
149.875;1333
149.938;1342
150.000;1433
150.063;1691
150.125;2033
150.188;2082
150.250;2128
150.313;2060
150.375;2028
150.438;1953
150.500;1757
150.563;1518
150.625;1350
150.688;1311
150.750;1298
150.813;1306
150.875;1311
150.938;1313
151.000;1315
151.063;1352
151.125;1364
151.188;1384
151.250;1367
151.313;1354
151.375;1337
151.438;1323
151.500;1359
151.563;1325
151.625;1396
151.688;1359
151.750;1347
151.813;1337
151.875;1330
151.938;1335
152.000;1347
152.063;1330
152.125;1320
152.188;1311
152.250;1306
152.313;1293
152.375;1303
152.438;1303
152.500;1291
152.563;1298
152.625;1293
152.688;1281
152.750;1276
152.813;1276
152.875;1279
152.938;1279
153.000;1271
153.063;1267
153.125;1271
153.188;1267
153.250;1279
153.313;1269
153.375;1281
153.438;1293
153.500;1337
153.563;1376
153.625;1364
153.688;1333
153.750;1330
153.813;1303
153.875;1301
153.938;1357
154.000;1650
154.063;1794
154.125;1862
154.188;1828
154.250;1772
154.313;1750
154.375;1586
154.438;1394
154.500;1311
154.563;1291
154.625;1289
154.688;1308
154.750;1513
154.813;1652
154.875;1721
154.938;1687
155.000;1628
155.063;1604
155.125;1455
155.188;1337
155.250;1306
155.313;1325
155.375;1289
155.438;1286
155.500;1284
155.563;1276
155.625;1411
155.688;1564
155.750;1599
155.813;1635
155.875;1591
155.938;1547
156.000;1433
156.063;1330
156.125;1291
156.188;1296
156.250;1296
156.313;1284
156.375;1289
156.438;1301
156.500;1323
156.563;1325
156.625;1320
156.688;1311
156.750;1296
156.813;1279
156.875;1296
156.938;1330
157.000;1511
157.063;1718
157.125;1777
157.188;1772
157.250;1706
157.313;1689
157.375;1552
157.438;1364
157.500;1274
157.563;1247
157.625;1257
157.688;1254
157.750;1257
157.813;1257
157.875;1242
157.938;1230
158.000;1230
158.063;1274
158.125;1352
158.188;1386
158.250;1420
158.313;1369
158.375;1345
158.438;1318
158.500;1274
158.563;1264
158.625;1262
158.688;1254
158.750;1259
158.813;1267
158.875;1259
158.938;1262
159.000;1262
159.063;1262
159.125;1257
159.188;1254
159.250;1252
159.313;1247
159.375;1254
159.438;1242
159.500;1262
159.563;1323
159.625;1350
159.688;1364
159.750;1335
159.813;1313
159.875;1286
159.938;1254
160.000;1242
160.063;1245
160.125;1242
160.188;1250
160.250;1245
160.313;1245
160.375;1250
160.438;1315
160.500;1413
160.563;1472
